date,ship,arrival,departure,cruiseline
2027-09-01,Rotterdam,07:00,16:00,Holland America Line
2027-09-05,Aurora,tbc,tbc,P&O Cruises
2027-09-08,Mein Schiff Relax,08:00,20:00,TUI Cruises
2027-09-11,Artania,08:00,18:00,Phoenix Reisen
2027-09-14,AIDAperla,09:30,20:00,AIDA
2027-09-15,Mein Schiff 6,08:00,20:00,TUI Cruises
