date,ship,arrival,departure,cruiseline
2028-10-03,Ambition,08:00,17:00,Ambassador Cruise Line
2028-10-05,Queen Anne,tbc,tbc,Cunard Line
2028-10-11,Rotterdam,11:00,23:59,Holland America Line
2028-10-12,AIDAluna,08:00,17:00,AIDA
2028-10-17,Nieuw Statendam,11:00,23:59,Holland America Line
