date,ship,arrival,departure,cruiseline
2027-09-01,Costa Diadema,09:00,19:00,Costa Cruises
2027-09-02,MSC Meraviglia,10:00,18:00,MSC Cruises
2027-09-03,Queen Anne,tbc,tbc,Cunard Line
2027-09-03,Seabourn Quest,07:00,16:00,Seabourn
2027-09-06,Iona,tbc,tbc,P&O Cruises
