date,ship,arrival,departure,cruiseline
2027-06-03,MSC Preziosa,14:00,21:00,MSC Cruises
2027-06-04,AIDAbella,09:00,19:00,AIDA
2027-06-07,Amadea,09:00,18:00,Phoenix Reisen
2027-06-08,Amera,12:00,23:00,Phoenix Reisen
2027-06-08,Mein Schiff 1,09:30,19:30,TUI Cruises
2027-06-11,Celebrity Apex,11:00,19:00,Celebrity Cruises
2027-06-14,Viking Libra,tbc,tbc,Viking
2027-06-15,Costa Favolosa,09:00,18:00,Costa Cruises
2027-06-16,Explora IV,09:00,18:00,Explora Journeys
