date,ship,arrival,departure,cruiseline
2027-03-01,AIDAnova,10:00,20:00,AIDA
2027-03-02,Viking Libra,tbc,tbc,Viking
2027-03-09,AIDAprima,11:30,20:00,AIDA
2027-03-09,Queen Elizabeth,tbc,tbc,Cunard Line
2027-03-11,Viking Libra,tbc,tbc,Viking
2027-03-15,AIDAnova,10:00,20:00,AIDA
