date,ship,arrival,departure,cruiseline
2028-08-02,AIDAperla,07:00,16:00,AIDA
2028-08-02,MSC Euribia,07:00,17:00,MSC Cruises
2028-08-03,AIDAprima,08:00,18:00,AIDA
2028-08-04,Arcadia,tbc,tbc,P&O Cruises
2028-08-05,Crystal Serenity,08:00,18:00,Crystal Cruises
2028-08-05,Crystal Serenity,08:00,19:00,Crystal Cruises
2028-08-05,Oceania Vista,10:00,20:00,Oceania Cruises
