date,ship,arrival,departure,cruiseline
2027-09-01,Iona,tbc,tbc,P&O Cruises
2027-09-01,Mein Schiff Relax,19:30,20:30,TUI Cruises
2027-09-02,Arvia,tbc,tbc,P&O Cruises
2027-09-06,Costa Diadema,08:30,09:30,Costa Cruises
2027-09-07,MSC Euribia,09:00,09:45,MSC Cruises
2027-09-12,Artania,18:00,23:00,Phoenix Reisen
2027-09-14,MSC Euribia,09:00,09:45,MSC Cruises
