date,ship,arrival,departure,cruiseline
2028-09-04,Celebrity Beyond,tbc,tbc,Celebrity Cruises
2028-09-06,MSC Euribia,tbc,tbc,MSC Cruises
2028-09-13,MSC Euribia,tbc,tbc,MSC Cruises
2028-09-23,MSC Preziosa,tbc,tbc,MSC Cruises
