date,ship,arrival,departure,cruiseline
2027-07-01,MSC Euribia,07:00,18:00,MSC Cruises
2027-07-04,AIDAprima,08:00,18:00,AIDA
2027-07-05,Mein Schiff 2,07:30,19:30,TUI Cruises
2027-07-08,MSC Euribia,07:00,18:00,MSC Cruises
2027-07-12,Explora IV,09:00,19:00,Explora Journeys
2027-07-13,Norwegian Prima,09:30,19:30,Norwegian Cruise Line
2027-07-14,Iona,tbc,tbc,P&O Cruises
