date,ship,arrival,departure,cruiseline
2026-09-04,Celebrity Apex,11:00,19:00,Celebrity Cruises
2026-09-05,Rotterdam,08:00,16:00,Holland America Line
2026-09-24,AIDAsol,09:00,tbc,AIDA
