date,ship,arrival,departure,cruiseline
2027-03-06,Spirit Of Discovery,08:00,18:00,Saga Cruises
2027-03-10,AIDAprima,08:00,17:30,AIDA
2027-03-22,Ambience,07:30,18:00,Ambassador Cruise Line
2027-03-23,AIDAprima,08:00,17:30,AIDA
