date,ship,arrival,departure,cruiseline
2027-05-04,AIDAbella,08:00,18:00,AIDA
2027-05-05,Caribbean Princess,07:00,15:00,Princess Cruises
2027-05-06,Sky Princess,08:00,18:00,Princess Cruises
2027-05-09,Queen Victoria,tbc,tbc,Cunard Line
2027-05-10,AIDAdiva,07:00,17:00,AIDA
2027-05-11,AIDAnova,09:00,19:00,AIDA
