date,ship,arrival,departure,cruiseline
2028-07-01,Viking Mira,tbc,tbc,Viking
2028-07-02,Oceania Sonata,07:00,15:00,Oceania Cruises
2028-07-03,Azamara Journey,09:00,22:00,Azamara Cruises
2028-07-03,Crystal Serenity,08:00,17:00,Crystal Cruises
