date,ship,arrival,departure,cruiseline
2028-08-01,AIDAprima,09:00,17:30,AIDA
2028-08-02,AIDAdiva,07:00,17:30,AIDA
2028-08-03,Viking Saturn,tbc,tbc,Viking
2028-08-03,Zuiderdam,08:00,17:00,Holland America Line
