date,ship,arrival,departure,cruiseline
2028-05-02,Europa 2,12:00,19:00,Hapag Lloyd
2028-05-07,Ambience,09:00,22:00,Ambassador Cruise Line
2028-05-15,Silver Nova,07:00,12:45,Silversea
2028-05-17,AIDAnova,07:00,16:00,AIDA
2028-05-24,Europa 2,12:00,18:00,Hapag Lloyd
