date,ship,arrival,departure,cruiseline
2028-07-01,Ambition,12:00,19:00,Ambassador Cruise Line
2028-07-04,AIDAperla,09:30,20:00,AIDA
2028-07-05,Silver Nova,08:30,17:00,Silversea
2028-07-06,AIDAprima,08:00,18:00,AIDA
2028-07-11,Caribbean Princess,08:00,20:00,Princess Cruises
