date,ship,arrival,departure,cruiseline
2027-08-01,Disney Wish,13:00,20:30,Disney Cruise Line
2027-08-02,AIDAperla,09:00,17:30,AIDA
2027-08-02,Star Explorer,09:00,21:00,Windstar Cruises
2027-08-03,AIDAprima,09:00,17:30,AIDA
2027-08-03,Viking Libra,tbc,tbc,Viking
2027-08-03,Viking Vela,tbc,tbc,Viking
