date,ship,arrival,departure,cruiseline
2028-07-04,MSC Euribia,09:00,09:45,MSC Cruises
2028-07-05,Iona,tbc,tbc,P&O Cruises
2028-07-11,MSC Euribia,09:00,21:00,MSC Cruises
2028-07-18,MSC Euribia,09:00,09:45,MSC Cruises
2028-07-19,Iona,tbc,tbc,P&O Cruises
2028-07-25,MSC Euribia,09:00,09:45,MSC Cruises
