date,ship,arrival,departure,cruiseline
2028-08-06,Celebrity Beyond,09:00,18:00,Celebrity Cruises
2028-08-08,AIDAluna,09:00,18:00,AIDA
2028-08-13,MSC Preziosa,09:00,16:00,MSC Cruises
2028-08-14,Viking Mars,tbc,tbc,Viking
2028-08-15,Aurora,tbc,tbc,P&O Cruises
2028-08-17,Viking Astrea,tbc,tbc,Viking
2028-08-19,AIDAsol,09:00,17:00,AIDA
