date,ship,arrival,departure,cruiseline
2028-05-09,MSC Euribia,09:00,21:00,MSC Cruises
2028-05-15,Silver Nova,15:15,17:15,Silversea
2028-05-16,MSC Euribia,09:00,21:00,MSC Cruises
2028-05-23,MSC Euribia,09:00,21:00,MSC Cruises
2028-05-24,Iona,tbc,tbc,P&O Cruises
2028-05-30,MSC Euribia,09:00,21:00,MSC Cruises
