date,ship,arrival,departure,cruiseline
2027-06-02,Rotterdam,08:00,17:00,Holland America Line
2027-06-04,Silver Dawn,08:00,19:00,Silversea
2027-06-05,Seven Seas Mariner,07:00,17:00,Regent Seven Seas
2027-06-06,Spirit Of Discovery,08:00,17:00,Saga Cruises
2027-06-07,AIDAdiva,07:00,17:00,AIDA
