date,ship,arrival,departure,cruiseline
2027-09-01,MSC Magnifica,12:00,20:00,MSC Cruises
2027-09-02,AIDAperla,09:00,17:30,AIDA
2027-09-03,Rotterdam,08:00,17:00,Holland America Line
2027-09-04,AIDAprima,09:00,17:30,AIDA
