date,ship,arrival,departure,cruiseline
2027-06-01,Mein Schiff Relax,06:30,17:15,TUI Cruises
2027-06-02,Queen Mary 2,tbc,tbc,Cunard Line
2027-06-03,AIDAnova,10:00,20:00,AIDA
2027-06-03,Silver Dawn,08:00,19:00,Silversea
2027-06-05,Arcadia,tbc,tbc,P&O Cruises
