date,ship,arrival,departure,cruiseline
2027-05-02,AIDAluna,08:00,20:00,AIDA
2027-05-02,Balmoral,tbc,tbc,Fred Olsen Cruise Lines
2027-05-04,Britannia,tbc,tbc,P&O Cruises
2027-05-08,Borealis,tbc,tbc,Fred Olsen Cruise Lines
2027-05-12,Sky Princess,09:00,17:00,Princess Cruises
2027-05-13,Zuiderdam,08:00,16:00,Holland America Line
2027-05-14,AIDAluna,10:00,20:00,AIDA
