date,ship,arrival,departure,cruiseline
2028-09-01,Celebrity Beyond,09:00,19:00,Celebrity Cruises
2028-09-03,MSC Preziosa,13:00,22:00,MSC Cruises
2028-09-12,Viking Mira,tbc,tbc,Viking
2028-09-25,AIDAbella,09:00,tbc,AIDA
2028-09-27,MSC Preziosa,14:00,21:00,MSC Cruises
2028-09-29,Norwegian Star,11:00,23:59,Norwegian Cruise Line
