date,ship,arrival,departure,cruiseline
2028-07-04,Iona,tbc,tbc,P&O Cruises
2028-07-05,Queen Anne,tbc,tbc,Cunard Line
2028-07-11,Iona,tbc,tbc,P&O Cruises
2028-07-12,Rotterdam,10:00,19:00,Holland America Line
2028-07-13,Arvia,tbc,tbc,P&O Cruises
2028-07-14,Star Explorer,10:00,16:00,Windstar Cruises
