date,ship,arrival,departure,cruiseline
2028-07-02,Viking Vesta,tbc,tbc,Viking
2028-07-03,Iona,tbc,tbc,P&O Cruises
2028-07-04,Celebrity Beyond,08:00,17:00,Celebrity Cruises
2028-07-06,AIDAperla,10:00,20:00,AIDA
2028-07-07,AIDAprima,10:30,19:30,AIDA
2028-07-07,Silver Spirit,07:00,17:00,Silversea
2028-07-08,Europa 2,12:00,18:00,Hapag Lloyd
