date,ship,arrival,departure,cruiseline
2028-03-02,Ambience,10:00,18:00,Ambassador Cruise Line
2028-03-08,AIDAperla,07:00,16:00,AIDA
2028-03-08,Queen Victoria,tbc,tbc,Cunard Line
2028-03-13,Ambition,09:00,17:00,Ambassador Cruise Line
2028-03-13,Majestic Princess,08:00,17:00,Princess Cruises
2028-03-14,Mein Schiff 2,08:00,18:00,TUI Cruises
