date,ship,arrival,departure,cruiseline
2027-07-01,AIDAnova,10:00,20:00,AIDA
2027-07-01,Viking Mira,tbc,tbc,Viking
2027-07-02,Oceania Marina,08:00,18:00,Sea London to Copenhagen (147781)
2027-07-03,Celebrity Eclipse,08:00,18:00,Celebrity Cruises
2027-07-05,Iona,tbc,tbc,P&O Cruises
2027-07-06,MSC Magnifica,08:00,18:00,MSC Cruises
