date,ship,arrival,departure,cruiseline
2027-06-01,Britannia,tbc,tbc,P&O Cruises
2027-06-02,AIDAnova,09:00,17:00,AIDA
2027-06-02,MSC Euribia,07:00,17:00,MSC Cruises
2027-06-03,AIDAprima,08:00,18:00,AIDA
2027-06-03,Mein Schiff Relax,07:00,17:00,TUI Cruises
2027-06-05,MSC Preziosa,10:00,17:00,MSC Cruises
2027-06-07,Costa Favolosa,07:00,13:00,Costa Cruises
