date,ship,arrival,departure,cruiseline
2028-09-01,Queen Anne,tbc,tbc,Cunard Line
2028-09-03,Aurora,tbc,tbc,P&O Cruises
2028-09-04,Iona,tbc,tbc,P&O Cruises
2028-09-07,AIDAnova,11:00,21:00,AIDA
2028-09-10,Britannia,tbc,tbc,P&O Cruises
2028-09-11,Iona,tbc,tbc,P&O Cruises
2028-09-12,Queen Anne,tbc,tbc,Cunard Line
2028-09-14,AIDAperla,10:00,20:00,AIDA
