date,ship,arrival,departure,cruiseline
2027-06-02,MSC Preziosa,13:00,tbc,MSC Cruises
2027-06-03,Costa Favolosa,20:00,tbc,Costa Cruises
2027-06-05,AIDAbella,23:00,tbc,AIDA
2027-06-06,Amadea,12:00,19:00,Phoenix Reisen
2027-06-07,Mein Schiff 1,08:00,18:00,TUI Cruises
2027-06-09,Amera,14:00,23:00,Phoenix Reisen
2027-06-12,Celebrity Apex,07:00,16:00,Celebrity Cruises
2027-06-15,Viking Libra,tbc,tbc,Viking
2027-06-16,Costa Favolosa,08:00,18:00,Costa Cruises
