date,ship,arrival,departure,cruiseline
2027-04-06,AIDAprima,11:30,20:00,AIDA
2027-04-06,Bolette,tbc,tbc,Fred Olsen Cruise Lines
2027-04-12,AIDAnova,10:00,20:00,AIDA
2027-04-12,AIDAnova,10:00,tbc,AIDA
2027-04-13,Viking Libra,tbc,tbc,Viking
2027-04-15,Viking Vela,tbc,tbc,Viking
