date,ship,arrival,departure,cruiseline
2028-09-05,Iona,tbc,tbc,P&O Cruises
2028-09-06,Arvia,tbc,tbc,P&O Cruises
2028-09-11,Britannia,tbc,tbc,P&O Cruises
2028-09-12,Iona,tbc,tbc,P&O Cruises
2028-09-13,Rotterdam,10:00,19:00,Holland America Line
2028-09-14,Queen Anne,tbc,tbc,Cunard Line
