date,ship,arrival,departure,cruiseline
2028-08-01,AIDAnova,08:00,18:00,AIDA
2028-08-01,Nieuw Statendam,08:00,17:00,Holland America Line
2028-08-02,Silver Nova,07:00,19:00,Silversea
