date,ship,arrival,departure,cruiseline
2028-08-03,AIDAperla,10:00,20:00,AIDA
2028-08-06,Queen Victoria,tbc,tbc,Cunard Line
2028-08-07,Iona,tbc,tbc,P&O Cruises
2028-08-08,AIDAprima,10:30,19:30,AIDA
2028-08-09,MSC Splendida,10:00,18:00,MSC Cruises
2028-08-10,AIDAnova,10:00,20:00,AIDA
