date,ship,arrival,departure,cruiseline
2028-04-11,AIDAmar,08:00,16:00,AIDA
2028-04-12,Amera,08:00,18:00,Phoenix Reisen
2028-04-20,Queen Victoria,tbc,tbc,Cunard Line
