date,ship,arrival,departure,cruiseline
2027-04-02,Arvia,tbc,tbc,P&O Cruises
2027-04-05,Iona,tbc,tbc,P&O Cruises
2027-04-06,Queen Elizabeth,tbc,tbc,Cunard Line
2027-04-08,AIDAprima,09:00,18:00,AIDA
2027-04-09,Arvia,tbc,tbc,P&O Cruises
2027-04-12,Iona,tbc,tbc,P&O Cruises
2027-04-13,AIDAnova,08:00,18:00,AIDA
