date,ship,arrival,departure,cruiseline
2027-09-01,MSC Meraviglia,09:00,16:00,MSC Cruises
2027-09-01,Queen Anne,tbc,tbc,Cunard Line
2027-09-02,Ambience,08:30,18:00,Ambassador Cruise Line
2027-09-07,Celebrity Apex,07:00,16:00,Celebrity Cruises
2027-09-08,Iona,tbc,tbc,P&O Cruises
2027-09-09,Queen Anne,tbc,tbc,Cunard Line
2027-09-09,Seven Seas Splendor,08:00,18:00,Regent Seven Seas
2027-09-13,Britannia,tbc,tbc,P&O Cruises
2027-09-15,Iona,tbc,tbc,P&O Cruises
2027-09-20,Britannia,tbc,tbc,P&O Cruises
