date,ship,arrival,departure,cruiseline
2028-10-05,AIDAperla,09:00,18:00,AIDA
2028-10-05,AIDAperla,09:00,tbc,AIDA
2028-10-12,AIDAsol,09:00,17:00,AIDA
2028-10-23,AIDAperla,09:00,19:00,AIDA
2028-10-26,AIDAsol,09:00,17:00,AIDA
