date,ship,arrival,departure,cruiseline
2028-10-05,Ambition,08:00,20:00,Ambassador Cruise Line
2028-10-07,Queen Anne,tbc,tbc,Cunard Line
2028-10-13,Rotterdam,11:00,23:00,Holland America Line
2028-10-15,AIDAluna,13:00,tbc,AIDA
2028-10-19,Nieuw Statendam,12:00,tbc,Holland America Line
