date,ship,arrival,departure,cruiseline
2028-07-02,Ambition,09:00,17:00,Ambassador Cruise Line
2028-07-04,MSC Euribia,12:00,21:00,MSC Cruises
2028-07-05,AIDAprima,08:00,18:00,AIDA
2028-07-07,Europa 2,tbc,tbc,Hapag Lloyd
2028-07-11,AIDAnova,11:00,21:00,AIDA
2028-07-11,Viking Mars,tbc,tbc,Viking
2028-07-12,AIDAprima,11:00,21:00,AIDA
