date,ship,arrival,departure,cruiseline
2027-08-02,Costa Diadema,08:30,09:30,Costa Cruises
2027-08-02,Disney Wish,11:00,20:00,Disney Cruise Line
2027-08-03,MSC Euribia,09:00,09:45,MSC Cruises
2027-08-03,Norwegian Prima,10:45,18:00,Norwegian Cruise Line
2027-08-04,Iona,tbc,tbc,P&O Cruises
2027-08-06,Costa Favolosa,08:30,09:30,Costa Cruises
2027-08-07,Mein Schiff Relax,19:30,20:30,TUI Cruises
2027-08-09,Costa Diadema,08:30,09:30,Costa Cruises
