date,ship,arrival,departure,cruiseline
2028-06-01,AIDAnova,10:00,20:00,AIDA
2028-06-01,AIDAnova,10:00,tbc,AIDA
2028-06-01,Silver Spirit,08:00,17:00,Silversea
2028-06-01,Viking Mira,tbc,tbc,Viking
2028-06-02,Arvia,tbc,tbc,P&O Cruises
