date,ship,arrival,departure,cruiseline
2028-03-04,Mein Schiff 2,16:00,tbc,TUI Cruises
2028-03-19,Mein Schiff 2,08:00,tbc,TUI Cruises
2028-03-25,AIDAmar,08:00,18:00,AIDA
