date,ship,arrival,departure,cruiseline
2027-01-03,AIDAprima,09:00,17:00,AIDA
2027-01-04,Spirit Of Adventure,08:00,17:00,Saga Cruises
2027-01-07,AIDAnova,08:00,18:00,AIDA
2027-01-21,AIDAnova,08:00,18:00,AIDA
