date,ship,arrival,departure,cruiseline
2028-10-02,AIDAnova,09:00,17:30,AIDA
2028-10-03,MSC Preziosa,08:00,18:00,MSC Cruises
2028-10-09,AIDAperla,09:00,17:30,AIDA
2028-10-10,AIDAsol,11:00,21:00,AIDA
