date,ship,arrival,departure,cruiseline
2027-07-01,Norwegian Prima,07:00,17:00,Norwegian Cruise Line
2027-07-01,Oceania Marina,07:00,19:00,Sea London to Copenhagen (147781)
2027-07-02,Borealis,tbc,tbc,Fred Olsen Cruise Lines
2027-07-02,Viking Saturn,tbc,tbc,Viking
2027-07-03,AIDAluna,11:00,19:00,AIDA
2027-07-03,AIDAprima,09:00,17:30,AIDA
2027-07-03,Viking Mira,tbc,tbc,Viking
