date,ship,arrival,departure,cruiseline
2027-08-03,Regal Princess,08:00,16:00,Princess Cruises
2027-08-04,Queen Anne,tbc,tbc,Cunard Line
2027-08-06,Rotterdam,08:00,15:00,Holland America Line
2027-08-06,Rotterdam,10:00,19:00,Holland America Line
2027-08-14,Bolette,tbc,tbc,Fred Olsen Cruise Lines
2027-08-15,Artania,09:00,23:00,Phoenix Reisen
2027-08-18,Queen Anne,tbc,tbc,Cunard Line
